Security 1  - Optimal Weights
Date,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8,Factor 9,Factor 10,Sum of Weights
2016-12-31,0.1354874015319172,0.3403221457213335,0.18249224889969656,0.3953119943006985,-0.02014769282186259,-0.000811513136054873,-0.12835822091880686,-0.10259106028852476,0.02133384040451392,0.17696085630708933,1.0
2017-01-31,0.144350424713986,0.44562205601855165,0.17077749629141206,0.31819668438302134,-0.009512289719388528,-0.0007673306361196616,-0.12756942467112825,-0.1266669991849458,0.0230511735494903,0.1625182092551209,1.0
2017-02-28,0.14278153054898987,0.4774030353319133,0.1703635282824142,0.2927592674380486,-0.010270113552182436,-0.0014164091626173356,-0.1334345812206745,-0.11499603225527477,0.024121951128608543,0.15268782346077459,1.0
2017-03-31,0.1141007677504286,0.576717935173713,0.15257686420800384,0.23890011538307449,-0.028895022431616617,-0.006417553081398579,-0.12382608688817734,-0.10639242197849824,0.0258224950074104,0.15741290685706047,1.0
2017-04-30,0.11042523903111873,0.6656021461320133,0.1453429466877321,0.1546788826485625,-0.032596230471253,-0.011791759411905339,-0.12201516042772403,-0.12783154507121125,0.024160025335792305,0.19402545554687461,1.0
2017-05-31,0.09698742684134576,0.7610494029867197,0.13286437224728398,0.03639684425617557,-0.04725050104125952,-0.014457158458316082,-0.12226073229721059,-0.13653149096728306,0.026150475781825604,0.2670513606507186,1.0
2017-06-30,0.09342939747915958,0.7176832193820395,0.14208114856270673,0.0657806563355214,-0.04874781174026057,-0.013850039718063208,-0.11700397570748536,-0.12464788687064352,0.025740004669617407,0.25953528760740807,1.0
2017-07-31,0.09517755269274868,0.6374583484394589,0.1363607049765608,0.1267617710315607,-0.045728273436687596,-0.016309337771150033,-0.10889254496018001,-0.11209818970331192,0.024702020845679577,0.26256794788532084,1.0
2017-08-31,0.06527710809410589,0.8928776454250691,0.08790434660926158,-0.027466611049418534,-0.0688474455609115,-0.035817956145786166,-0.08789508037687398,-0.10568770158494252,0.02555267499352168,0.25410301959597437,0.9999999999999997
2017-09-30,0.0656347798870736,0.840462622513404,0.09003916369030535,0.029627979585124305,-0.06922641754130633,-0.037815886301146746,-0.09006750500398411,-0.09254775470830905,0.02613062115432325,0.2377623967245157,0.9999999999999999
2017-10-31,0.06580312425504023,0.861386651817177,0.08212084436005584,-0.0020887099869762635,-0.07159554535862075,-0.04133700296549436,-0.08885101284886561,-0.08241452232969272,0.02538646031824263,0.25158971273913405,1.0
2017-11-30,0.06838400504867544,0.8690372834767307,0.08518584933438637,-0.010312535297496836,-0.06949842334781112,-0.039852189925532806,-0.08895848768034856,-0.08927859191620227,0.025499909859204615,0.24979318044839446,1.0
2017-12-31,0.07386642751105355,0.8103133627792958,0.08512532758012661,0.03616918279376034,-0.06535019515739907,-0.039031524139130254,-0.08821346512889229,-0.08970378109582858,0.0244141044257153,0.25241056043129856,1.0
2018-01-31,0.07273415935337774,0.8150161829069845,0.08808922550822344,0.039914828220279946,-0.06701096244349553,-0.036569503496768206,-0.0937726090237543,-0.09386932559540932,0.02449289527118248,0.2509751092993792,1.0
2018-02-28,0.09269012517987725,0.8480081614208815,0.08117747237364002,0.03822385682673897,-0.05117630707195741,-0.03472325616876236,-0.09781329823281357,-0.11718530193752913,0.027556751159793582,0.213241796450131,1.0
2018-03-31,0.12303622041564728,0.5726652503490538,0.08354619917720472,0.28193675249241257,-0.058425020161348866,-0.03402224896865347,-0.11401028845995574,-0.05127209992690263,0.030807109870341555,0.16573812521220072,1.0000000000000002
2018-04-30,0.1160443695720131,0.47012473700758156,0.0828362666478098,0.36666051371657743,-0.06228911954458192,-0.03220136608478538,-0.10468795673299938,-0.051686606629993394,0.029702166326237914,0.18549699572214026,1.0
2018-05-31,0.1263193168685947,0.4973068870800351,0.059695112108874515,0.33326863716872085,-0.05976521823004399,-0.04042505158368247,-0.11542862443121928,-0.04311603569856622,0.03320655900242559,0.2089384177148612,0.9999999999999999
2018-06-30,0.14608388894371702,0.5723323794426002,0.06811766869504626,0.2006823656394224,-0.044842079571772206,-0.04544757071837241,-0.11921486766243508,-0.01593376345411962,0.031928647867675755,0.20629333081823772,1.0000000000000002
2018-07-31,0.1402964709385872,0.6924243075854006,0.06008012185496239,0.09731433705072334,-0.04929276195309573,-0.04892189686720569,-0.12010338221952137,-0.011270345673760342,0.03265888111956723,0.2068142681643424,1.0
2018-08-31,0.13957662199022042,0.7687558914539594,0.05572053016370912,0.029155985989781103,-0.049505224061528796,-0.04830317911699583,-0.1162676511315287,-0.017147010266313878,0.0331528985963307,0.20486113638236653,1.0
2018-09-30,0.13497069543356827,0.8043794467253484,0.05456685794788183,-0.003325737592174894,-0.051319496491298175,-0.048593624288341145,-0.1175296505923018,-0.015287500616783039,0.033055996593430344,0.20908301288067013,1.0
2018-10-31,0.14559744939730912,0.7006702585225043,0.07173772114528654,0.1364573685785517,-0.04110338812081872,-0.043051772987586,-0.1181172208962862,-0.013788383451525475,0.03156624577647169,0.130031722036093,1.0
2018-11-30,0.1491137970979935,0.7111405679834355,0.0639727802040467,0.15684444226107314,-0.04609937573100478,-0.040319721148717035,-0.10058335496672224,-0.04248918900848877,0.03227937268681237,0.11614068062157172,1.0
2018-12-31,0.15115991645009702,0.6561057305426082,0.06285437458310882,0.22656863739792563,-0.04587659341231596,-0.04276225396175045,-0.10026827520134214,-0.03488328061661135,0.031996983148261916,0.09510476107001826,0.9999999999999999
2019-01-31,0.15362853113329483,0.49754381971364475,0.07684212917193972,0.36341533055931735,-0.04696253490236282,-0.0387091511910705,-0.09538955388134217,-0.029534064041609454,0.03101398731962437,0.08815150611856383,0.9999999999999999
2019-02-28,0.15562898888855933,0.49396741075993633,0.06961233685782935,0.3742022881314528,-0.04974847023756027,-0.039885894575266645,-0.09960747136377059,-0.02301982724831788,0.03284574113307508,0.08600489765406251,0.9999999999999998
2019-03-31,0.15014002392374676,0.5825667568453698,0.074428539035764,0.2911798434487985,-0.049016786874530184,-0.041035950626177806,-0.09696727189367921,-0.025112522063537496,0.03224037371345656,0.08157699449078908,1.0
2019-04-30,0.1452794374209061,0.6432536738940001,0.06661065383088144,0.23576791415374931,-0.048264387419458495,-0.0444806834623937,-0.0841104617219862,-0.018781769356985605,0.030446769206509464,0.07427885345477747,0.9999999999999997
2019-05-31,0.14392507814769975,0.5812502532852389,0.06851907312505678,0.30717980386665716,-0.046345299609425614,-0.04289264240124955,-0.07040780943722841,-0.030603234681101935,0.03167509467505885,0.057699683029294,0.9999999999999999
2019-06-30,0.15344001250884542,0.5653519897378058,0.0785829616651121,0.3007989273270554,-0.040209360120014415,-0.03836003042534823,-0.06435258469908513,-0.026486662822506037,0.02760349243232279,0.043631254395812294,1.0000000000000002
2019-07-31,0.14545974491776023,0.6084925769846745,0.08074458773114002,0.2864134311141514,-0.04888298302474895,-0.03770940501457978,-0.07719261911919362,-0.02801970501509997,0.03004438054121796,0.04064999088467819,1.0
2019-08-31,0.14533573107508943,0.5664553763799569,0.07607310908390975,0.33013724724713617,-0.0492036611434379,-0.03841424137793717,-0.07883174947225664,-0.022352510613716993,0.03006418489608257,0.04073651392517385,0.9999999999999999
2019-09-30,0.14250899576409637,0.6183514106133654,0.07105025118363088,0.29065319540841567,-0.0466358258303511,-0.0385993794720133,-0.07940996324283965,-0.024274212621813892,0.02991717583034024,0.03643835236716943,1.0000000000000002
2019-10-31,0.12302923471323637,0.46293612368392073,0.03684933898987439,0.5124668002424212,-0.052423715896890495,-0.034826707380592827,-0.033569613725921925,-0.04988105170223946,0.02538508651983295,0.01003450455635908,1.0000000000000002
2019-11-30,0.14041216540577922,0.09691534980949928,0.03722670049983066,0.8267254702539326,-0.05270196852009383,-0.04225790008017358,0.0004369613547378997,-0.04903290662349041,0.028307150502420227,0.013968977397557727,1.0
2019-12-31,0.13415709988341762,0.06287821556335894,0.03624110830324172,0.8687507967292639,-0.054362587258837275,-0.038986745120410074,0.004978615022132124,-0.04985125950995574,0.027957444366854798,0.008237312020934022,1.0
Security 4  - Optimal Weights
Date,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8,Factor 9,Factor 10,Sum of Weights
2005-01-31,0.0009685815007729261,0.8013329676703392,-0.3614099495229638,0.5928400089159329,-0.19780049088306162,0.0004787457363639879,0.19302440681345964,-0.09617840543066487,-0.040284867337378016,0.10702900253719956,0.9999999999999999
2005-02-28,0.003948718368942678,0.7716368830274083,-0.36655636288001126,0.6215584141897598,-0.19492244794928934,-0.0008014672712868661,0.19265573872049577,-0.09635184075356722,-0.04130273797629034,0.11013510252383857,1.0000000000000002
2005-03-31,0.0139630488591973,0.7796224886235331,-0.36794511230587396,0.590471234639777,-0.1996922906299278,0.002575112007028052,0.18094080115343364,-0.08004817601461041,-0.034560052446947195,0.11467294611439025,1.0
2005-04-30,0.03183945101661866,0.6695320661847357,-0.36862404636406326,0.6904089435417526,-0.1991732067112675,-0.0009543412910421504,0.16259254502028417,-0.06896926757563747,-0.029792913225461768,0.11314076940408092,1.0
2005-05-31,0.031082682916163347,0.6580203345816785,-0.36861724941253393,0.704770878014538,-0.19952092597926857,-0.0017710770828959406,0.16140253768904303,-0.06905105409219109,-0.03015251437270334,0.11383638773816995,0.9999999999999998
2005-06-30,0.025862025701914274,0.46051635763899884,-0.3349567834983922,0.878351236694036,-0.23281217692171965,0.002026686439414376,0.1590004266463763,-0.05698543855064545,-0.019473001210939565,0.118470667060957,0.9999999999999999
2005-07-31,0.03759880442600607,0.44034167726782786,-0.32143259099274857,0.8586207846264188,-0.2282571856424422,0.00046694560308887785,0.15109611865674263,-0.04026709498740573,-0.016002586447336764,0.1178351274898491,1.0
2005-08-31,0.03583115202459064,0.44145436682224565,-0.3214083232437659,0.8632640700156754,-0.2317244121024506,-0.00022508918084040435,0.1487251476038456,-0.03906129026497978,-0.014743222252403666,0.11788760057808303,0.9999999999999999
2005-09-30,0.01116163633313415,0.9290095549476163,-0.3829160928273497,0.4757656950942006,-0.20882133248957935,-0.027958631740277632,0.15256810108058655,-0.04519039439366372,-0.025344733752772852,0.12172619774810567,1.0
2005-10-31,0.01318485948727734,0.8947560135548663,-0.37582913467219725,0.5020027279136497,-0.2108603251959428,-0.027684118511003056,0.1512077360970286,-0.04343778738254311,-0.023854410020074185,0.12051443872893837,1.0
2005-11-30,0.004841335939878276,0.9281498087380634,-0.3852273577515316,0.5010505323689566,-0.21512314030399193,-0.029651906620341322,0.15513072186017962,-0.05391826179822164,-0.02392772008398916,0.1186759876509978,1.0
2005-12-31,0.004888804658532101,0.9033619182687108,-0.3834822506493071,0.5464085534812325,-0.2196828583613957,-0.03147813133684468,0.1592456393569198,-0.0665184406435142,-0.02302129561176221,0.11027806083742867,1.0000000000000002
2006-01-31,0.030157738141803978,1.0764590420173916,-0.31125220060883363,0.33535033590461,-0.16847452884128233,-0.020805702151887057,0.12748672665494856,-0.10889675443041053,-0.025427078595902923,0.06540242190956236,1.0
2006-02-28,0.11808136779451535,0.5154678950052503,-0.2605775824013002,0.577864018646646,-0.08781209033601652,-0.01059037561785515,0.09600286998424941,-0.014097124696833246,-0.013432185201110499,0.07909320682245453,1.0
2006-03-31,0.14786310851350867,0.7715962969591326,-0.20827542601473314,0.12856919388481747,-0.02965960701434262,-0.014045969680270134,0.1002953833908028,0.08980156512503137,-0.02048932933149322,0.03434478416754625,1.0
2006-04-30,0.15924216234377328,0.764312371886889,-0.2307498851911983,0.18007279262234538,-0.01868546931755648,-0.012122950956454881,0.09611107260743203,0.059365791780663084,-0.022302251068887894,0.024756365292994617,0.9999999999999999
2006-05-31,0.1592422879719361,0.6050134158246331,-0.20536982616048,0.28019656467700593,-0.017212237300736694,-0.01623054897485639,0.10084570890589592,0.08771270410877284,-0.021775869689908547,0.02757780063773776,1.0
2006-06-30,0.16247576426880492,0.5187461902377255,-0.22829825213095062,0.40908902828603133,-0.008288382875397786,-0.014015063863459427,0.09794397294330671,0.06008677843889584,-0.023708386505089506,0.025968351200133032,1.0
2006-07-31,0.1435782412310481,0.5459041121151801,-0.23749398311539682,0.4209554804409643,-0.023991972351097048,-0.01953269088146803,0.11343098275295307,0.05089381655575808,-0.02348087528680456,0.02973688853886278,1.0
2006-08-31,0.14544709470836575,0.5178324455909794,-0.21613787763926562,0.4104946528073002,-0.023083143672958807,-0.01908408544523105,0.12625405377724375,0.05566511198815332,-0.02476083244983968,0.0273725803352526,0.9999999999999998
2006-09-30,0.1690760921689063,0.3663813720730482,-0.2045817759610118,0.4124426755249765,-0.016259064661149923,-0.018262455141753724,0.10303162784740456,0.05299331667508492,-0.016203370255383407,0.15138158172987837,1.0
2006-10-31,0.16371203310597662,0.4010476956969424,-0.20326091327489879,0.3665357814293583,-0.015827291932354413,-0.023119647768143327,0.09580416886928785,0.06635484107107055,-0.01432341412286499,0.16307674692562582,1.0
2006-11-30,0.1424736775501181,0.36279964216877564,-0.19226213268635495,0.41394668728684,-0.05406667007780897,-0.0204679630289879,0.0610514894620676,0.14952663104485026,-0.014804066667453809,0.15180270494795406,1.0
2006-12-31,0.16807410367346956,0.19015490655461992,-0.16940555796811665,0.44399280473811586,0.0049221097836739365,-0.01803474694708442,0.0634299379849552,0.18420646212001976,-0.015178092302541838,0.14783807236288862,1.0
2007-01-31,0.16622879746861174,0.22360831704212603,-0.16928405432086246,0.4098943155673432,0.0035900410087463482,-0.01785031246898209,0.06582785894029286,0.18432755750138272,-0.014710864969957636,0.14836834423129924,1.0
2007-02-28,0.17332024185159567,0.21826079819266744,-0.16946209356115105,0.4083181548857745,0.008843313666307159,-0.017743668017282416,0.0637440340306952,0.1773398198626787,-0.012754498951363224,0.15013389804007807,0.9999999999999999
2007-03-31,0.1774138201605051,0.18057232698797904,-0.1709077065430397,0.41627077260809375,0.024897862193984405,-0.014689562975148828,0.06482243246267472,0.19325112587523033,-0.01737438371842954,0.14574331294815066,0.9999999999999999
2007-04-30,0.18066398170255607,0.1902536726654694,-0.16420891058502096,0.4001982624970752,0.037161145161038654,-0.020600739910238502,0.06309564430367871,0.18898676034516027,-0.015702805657549026,0.14015298947783017,1.0
2007-05-31,0.22430635787759878,0.050189751174162044,-0.15306884076247249,0.5851958313923323,0.042138395432996203,-0.011678166288322899,0.019176368300227318,0.13323359781649377,-0.008957609366304213,0.11946431442328918,1.0
2007-06-30,0.21144027271922441,0.025756431162178458,-0.16769275645062592,0.6864544279805421,0.019991618111586076,-0.01380294002620048,0.008421686443378311,0.13946443067360118,-0.008215821599370282,0.09818265098568613,0.9999999999999999
2007-07-31,0.22126766773259504,-0.18656232923010566,-0.1513021889782518,0.8681357062040294,0.01037234634280529,-0.013452526332426523,0.00032709587684126817,0.14049888662227614,-0.008808527786437648,0.11952386954867449,1.0
2007-08-31,0.23671406186405408,-0.14386141373569658,-0.16199325311632853,0.8431931905241983,0.027189811059657926,-0.01191746663818743,0.019178468724805362,0.14508313348742177,-0.01149693219734885,0.05791040002742392,0.9999999999999999
2007-09-30,0.2298486075274861,0.009938940188151812,-0.1412769536507402,0.519768913534082,0.03929766807753187,-0.014997330178047635,0.005283968010085987,0.1381096431332913,-0.0075861358393710205,0.2216126791975298,1.0
2007-10-31,0.21587898003857217,-0.0205518753803823,-0.18901955939766776,0.710660354894317,-0.020180678385653846,-0.0032702804936437513,-0.03862003233215523,0.08724849031630183,0.0002806096176121833,0.2575739911226996,0.9999999999999998
2007-11-30,0.21935766039600843,-0.026515885581326747,-0.1934360994378264,0.7354646198815189,-0.021189829644678585,-0.0010495139563588922,-0.04147233398183618,0.07379201022457216,-0.0005846008875720319,0.25563397298749924,0.9999999999999999
2007-12-31,0.22870418477328713,-0.3507213144135398,-0.18194324949756002,1.1450234452663208,-0.04369716839493355,0.005305358009763375,-0.02956058715423494,0.10342403824797909,-0.00030293308855849785,0.12376822625147653,1.0000000000000002
2008-01-31,0.34709824686957025,-0.6755957465149226,-0.11184747129746517,1.443783868967781,0.003572193425692831,0.011491862146972549,-0.059531018778884316,0.05328260047072193,-0.0071829539087087686,-0.00507158138075793,1.0
2008-02-29,0.3586531373827072,-0.8226285210598613,-0.09406536842130842,1.5918950995588392,-0.004746261836050611,0.003397132424069284,-0.06456485466455263,0.07898794837469097,-0.0017998149635294473,-0.045128496795004344,1.0000000000000002
2008-03-31,0.3357707229170555,-0.7372117146761543,-0.1124230323547845,1.560608005388637,-0.01941267214261162,0.005738450432260019,-0.06376529268713908,0.060964478473236036,-0.0016214055479685649,-0.028647539802530597,0.9999999999999998
2008-04-30,0.36464710382558363,-0.8668887051085983,-0.0753046180223023,1.6156912380494857,0.0002586528040420432,0.01581333379962909,-0.07429068440442076,0.07733859839362027,-0.0009529109370448436,-0.056312008399994624,1.0
2008-05-31,0.39373820713458113,-0.950514654652817,-0.042042978478748314,1.66324108529378,-0.006877940325974097,0.039763087511311794,-0.1190340815646683,0.03433052772541322,-0.005650904759681227,-0.006952347883197254,0.9999999999999998
2008-06-30,0.43312872266028907,-1.1582865429151468,-0.03992541269101912,1.7295765480779342,0.015295538592765447,0.04479328885059446,-0.10350271342851218,0.058095430287192336,0.005362175509339463,0.015462965056562994,1.0
2008-07-31,0.40652006127964113,-1.0970673852099697,-0.05111080357224908,1.6952956288399452,0.014783331315391517,0.046920123440814324,-0.09214225673369147,0.04290395341327175,0.003522370309067819,0.0303749769177785,1.0000000000000002
2008-08-31,0.36130974696178153,-1.191929521364331,-0.09435588950404108,1.922928017720593,-0.02158570517658721,0.034312186017472955,-0.07404986084190653,0.04882454650318048,-0.007113299252338437,0.02165977893617648,1.0
2008-09-30,0.34592040798718465,-1.4582500114594255,-0.11841219409446271,2.3019912126136544,-0.04201098751963019,0.031101505958131007,-0.09448683426582519,0.042027156477260456,-0.009961572736128514,0.002081317039241345,0.9999999999999999
2008-10-31,0.3271262959762686,-1.7285951607167964,-0.10474449412496499,2.5735710824637765,-0.10392912525977666,0.0461741493855056,-0.1345735993555993,-0.04978012279366962,-0.01770222641898483,0.1924532008442409,1.0
2008-11-30,0.3199018894494276,-1.8317776235579586,-0.09200168600659239,2.6389199770296314,-0.08781507636210098,0.04128983093702225,-0.13266593506195104,-0.05856120647687381,-0.015189539720389084,0.2178993697697847,1.0000000000000002
2008-12-31,0.41980600300748977,-1.605500785075363,-0.030879373307426107,2.0389845991085873,0.030435545510721754,0.05884729979057545,-0.0927624492799601,-0.061545826745976334,-0.015160791216646539,0.2577757782079978,0.9999999999999999
2009-01-31,0.3842723185096742,-2.258699311990965,-0.12258517214740346,2.9653754713066167,-0.04223913273257712,0.04654153064484173,-0.09022334117888733,-0.08446839921729671,-0.01040139025140174,0.21242742705739912,1.0000000000000004
2009-02-28,0.26161147971173204,-1.6755732853390388,-0.02977509042031569,2.6535302638779847,-0.06953491111900964,0.03832223728177174,-0.05788459104113036,-0.3328273448418681,-0.03448292243307773,0.24661416432295225,1.0000000000000004
2009-03-31,0.27855471968255574,-1.8047275723739347,-0.020439909490764317,2.7369167336826012,-0.06364875844261901,0.042189658282172963,-0.06889977919928383,-0.31372773013053856,-0.033353717317179996,0.24713635530699074,1.0000000000000004
2009-04-30,0.23209236773775996,-1.3532470139287325,0.0006644647505771711,2.3089269649653983,-0.10138923833228901,0.03927013483395602,-0.05231193908843745,-0.27419801096553087,-0.030896064105298188,0.23108833413259663,1.0
2009-05-31,0.24811631643915277,-0.9266055495382688,-0.0023936255278225573,1.7879572515986413,-0.10683535144351025,0.023160934755758766,0.000536330198246087,-0.23720761703935977,-0.03713492783134882,0.2504062383885114,1.0
2009-06-30,0.24486959573016268,-0.26489267279903156,-0.036376124762909086,1.1383275021660295,-0.12351666914216076,0.024005085035322577,-0.020341478861373573,-0.20016299556442224,-0.0276355354411944,0.265723293639577,1.0000000000000002
2009-07-31,0.24901846189139237,-0.4144004330709042,-0.03574908927249821,1.307612569876559,-0.12262296902029765,0.027506973541552043,-0.03465921151599862,-0.21039199206203263,-0.025765668857392506,0.2594513584896204,1.0
2009-08-31,0.28755856249785744,-0.3054443482142748,-0.07539325806298151,1.1805852296678656,-0.08815527358776377,0.013517597129572742,-0.007588870178389966,-0.24874256255877167,-0.02752351102128737,0.27118643432817324,0.9999999999999999
2009-09-30,0.29889091925747613,-0.03362458264485483,-0.06416897897204711,0.8327678575055096,-0.07984536088475652,0.00926044848299012,-0.0029926790977214163,-0.22012267741046376,-0.02573344699034402,0.2855685007542117,1.0
2009-10-31,0.30571316190174597,-0.14469623866737236,-0.08904998684511158,0.9127041064738162,-0.06097518381212822,0.010463814871556948,0.023976397887705777,-0.23077326157981504,-0.029295228722477643,0.3019324184920801,1.0
2009-11-30,0.30560871270732015,-0.15240414188878734,-0.08664111262500113,0.9361287801917356,-0.062328175710875795,0.011281866601037487,0.012971046071823453,-0.2334191882448725,-0.03042558350287442,0.2992277964004944,0.9999999999999998
2009-12-31,0.2857341093626255,-0.16478141438958227,-0.08064036210733376,0.8755332050876753,-0.0504149159389034,0.015936441416249177,0.05662136094140296,-0.21968504094418692,-0.031597776644220976,0.31329439321627434,1.0
2010-01-31,0.282906634624916,-0.12738283690818358,-0.06152127591287627,0.796298720097463,-0.052692781502251686,0.016945195319939897,0.08008904766498645,-0.22074937665310762,-0.032193425176677136,0.3183000984457908,1.0
2010-02-28,0.2669748093548238,-0.000979313827136263,-0.05044374653037959,0.631777794926085,-0.05683788479808607,0.015051265691504292,0.08510344199113708,-0.18398736436321553,-0.03604912432389797,0.3293901218791654,1.0000000000000002
2010-03-31,0.2661715045420009,0.1479909834330437,-0.08163976237382076,0.5478146161895928,-0.050150384903014524,0.0038852916589332803,0.09117114510787278,-0.20705292244347753,-0.03833591939590396,0.3201454481847733,1.0
2010-04-30,0.26957000559408106,0.12192473895943258,-0.06194455281019771,0.5364414155067231,-0.048679924742851405,0.00836416449842798,0.08771988360850617,-0.19504020713343384,-0.04084263741883706,0.32248711393814916,1.0
2010-05-31,0.2768385319618084,0.20104736189873068,-0.05966505514168349,0.44648941895347954,-0.038375976937402675,0.007152272876323621,0.1139921996459803,-0.1919556549192856,-0.04237492863133955,0.2868518302933887,0.9999999999999999
2010-06-30,0.26624129327045926,0.31374375619587613,-0.08538788286750054,0.4083060802269963,-0.04999776525364715,0.004511095426069756,0.1007442741521555,-0.18283898398817433,-0.04711010898507528,0.2717882418228402,0.9999999999999999
2010-07-31,0.23186895392014584,0.03165330788725516,-0.11287375299566096,0.8106342941763326,-0.06161573562549846,0.01037755039793047,0.06920427395478172,-0.18013967499342037,-0.05844849136270695,0.25933927464084106,1.0
2010-08-31,0.23992482082450653,-0.03960894456165848,-0.11213655471267432,0.8601033664175296,-0.05028806726338021,0.012955327039674492,0.08329665437765842,-0.1994649895626761,-0.060752680730498214,0.26597106817151817,0.9999999999999999
2010-09-30,0.23249370441096262,-0.16321682835801116,-0.07155916592650141,0.9251401674849434,-0.05656367659846778,0.022891165766726628,0.056138367807093165,-0.16829989193663594,-0.05641202423017084,0.27938818158006135,1.0
2010-10-31,0.21279839071614637,-0.1319218808280619,-0.03851709195070777,0.8832598113211375,-0.07712027904131813,0.02720510901667244,0.041775714753248636,-0.13295800021738508,-0.05696340732836234,0.27244163355863016,0.9999999999999999
2010-11-30,0.21166868188685628,-0.13410565791507523,-0.03679336415685899,0.8820050742494636,-0.07803354428077332,0.028095513600555743,0.042325946888596366,-0.1307283051812958,-0.056860168090950056,0.2724258229994813,0.9999999999999998
2010-12-31,0.21483429035519191,-0.1346389479869265,-0.04351168631174385,0.9082939097439164,-0.08105870191552621,0.024587902188772427,0.03396343090667234,-0.13272817148141863,-0.05668421161858515,0.26694218611964726,0.9999999999999999
2011-01-31,0.215730303227668,-0.12967297258056842,-0.04457579026055253,0.910740063122485,-0.08101783737921957,0.02335103965592909,0.034154615737357716,-0.13676744406253769,-0.056877026845626094,0.2649350493850644,0.9999999999999999
2011-02-28,0.21853938507918405,-0.1346984262815798,-0.05221100075629929,0.9150381670229204,-0.07529703809946588,0.022917605414206066,0.032620344425163254,-0.13669760865383787,-0.05833741187298021,0.26812598372268925,1.0
2011-03-31,0.21942811231741435,-0.09171845032076258,-0.05689343396498577,0.8837110075919399,-0.07609500755979967,0.018748647622901418,0.03207851451510699,-0.1350425431368324,-0.05999525528019876,0.2657784082152166,1.0
2011-04-30,0.22773438078888247,-0.01604644195985852,-0.04755279070951456,0.8277933717668012,-0.07936665751706441,0.014887402409730893,0.017254914163928988,-0.14277137667646492,-0.0582457271878693,0.25631292492142815,1.0
2011-05-31,0.22926292110924187,-0.046834434679468344,-0.04307316476114403,0.8931103572190932,-0.08336197025279003,0.011375930248348895,0.017089389460000232,-0.1655240961248976,-0.06204340070160213,0.24999846848321802,1.0000000000000002
2011-06-30,0.23113714073571345,-0.08621184931238707,-0.026687760992643816,0.9410572698887565,-0.09216635705904677,0.011072697622814936,0.016735545917138397,-0.17255025274164382,-0.0625016130786648,0.24011517901996307,1.0000000000000002
2011-07-31,0.22051327133651835,-0.10015683168107671,-0.00013783296369436105,0.9152814029999861,-0.10636458377572154,0.02032967621651358,0.01923297186523685,-0.148416256996535,-0.0609692650871516,0.2406874480859244,1.0
2011-08-31,0.26744855456073646,0.1141505369666335,-0.023777467429835625,0.9994196316943937,-0.09777391028415094,0.0007531809186204931,-0.024596521713121284,-0.29522981990740765,-0.05075185673196523,0.1103576719260967,1.0000000000000004
2011-09-30,0.2668790811140576,0.24912281390671415,-0.03131018662101388,0.9021491497660677,-0.10603518742284204,-0.0074942239773846935,-0.020834703680949307,-0.3005249883727845,-0.05310657387840268,0.10115481916653758,0.9999999999999999
2011-10-31,0.3142989734362869,0.1300415646632303,0.016925957666691697,0.9165884670283793,-0.0733899862509655,-0.013907174716923064,-0.06132415982135141,-0.31100072065810797,-0.04533878918474338,0.12710586783750313,0.9999999999999999
2011-11-30,0.32036900381283223,0.1401061226455896,0.008614012476623535,0.8876185000826438,-0.05750797173283168,-0.017065976766886842,-0.05547557720243311,-0.3180995466986358,-0.04298891668245288,0.13443035006555126,1.0
2011-12-31,0.3228999775474859,0.2025033342145035,-0.006364027413089345,0.858616733133401,-0.05544052791778186,-0.02419006921620801,-0.05842629911488743,-0.32427929842455183,-0.04390768025753878,0.12858785744866683,0.9999999999999999
2012-01-31,0.31803649584311566,0.1626512403984412,0.008502946400727239,0.8964132664718018,-0.06547849340341624,-0.022038618506126057,-0.06799268721457472,-0.3086983803508582,-0.045506149978632324,0.1241103803395217,1.0
2012-02-29,0.3166991318953491,0.16699134567511636,0.009681210423561954,0.8862643001289291,-0.06568870957668858,-0.021100645289218563,-0.06899392764352394,-0.3036328183874024,-0.044898872176425145,0.1246789849503021,1.0
2012-03-31,0.33049333324968494,0.23400605818214495,0.02791049781548578,0.8384315254830462,-0.07627763878155848,-0.027663092237443957,-0.08984911281128517,-0.3154839336691805,-0.04169661067213125,0.12012897344123738,1.0
2012-04-30,0.3182247122961517,0.10423938320696235,0.024935163272435563,0.9325409212681033,-0.07273799959418396,-0.017688198074074735,-0.07624441914013985,-0.2987118530289191,-0.04253723984264681,0.1279795296363116,1.0
2012-05-31,0.3229115499588625,0.12976195082763212,0.022403719681908543,0.9122891978425668,-0.07099936863998951,-0.019902557203452333,-0.08065325533767403,-0.30215343241851345,-0.04225435810787079,0.1285965533965302,1.0
2012-06-30,0.3463140292507962,0.17320774098289932,0.05079386956208685,0.7978238660500506,-0.06285189874553354,-0.026229243492726963,-0.0749702165139216,-0.31079718519663946,-0.033834111858857124,0.14054314996184558,0.9999999999999999
2012-07-31,0.34294138120923756,0.23006705353528226,0.04283521909703535,0.7275289967676006,-0.05927062489795736,-0.02508855282421874,-0.06460683029632448,-0.3099769727915035,-0.03224131672403826,0.14781164692488652,1.0
